batch_index,batch_size,site_position,site_id,site,domain,previous_sitemap,sitemap_url,discovery_stage,reason,decision,crawl_complete,urls_count,pass_name,checked
5,8000,12497,eref-281133,https://www.en-photos.com,en-photos.com,,https://www.en-photos.com/sitemap_index.xml,robots.txt,ok,ok,True,34,pass-1,http://www.en-photos.com/robots.txt; https://www.en-photos.com/sitemap_index.xml
5,8000,12498,eref-287868,https://en-pleine-sante.fr,en-pleine-sante.fr,,http://www.en-pleine-sante.fr/sitemap_index.xml,common_path,ok,ok,True,196,pass-1,http://www.en-pleine-sante.fr/robots.txt; http://en-pleine-sante.fr/robots.txt; https://www.en-pleine-sante.fr/robots.txt; https://en-pleine-sante.fr/robots.txt; http://www.en-pleine-sante.fr/sitemap.xml; http://www.en-pleine-sante.fr/sitemap.xml.gz; http://www.en-pleine-sante.fr/sitemap_index.xml
5,8000,12499,eref-77392,https://www.en-pole-position.com,en-pole-position.com,,http://www.en-pole-position.com/sitemap16.xml,robots.txt,ok,ok,True,9449,pass-1,http://www.en-pole-position.com/robots.txt; http://www.en-pole-position.com/sitemap16.xml
5,8000,12500,eref-64881,https://ecologie.en-pratique.fr,en-pratique.fr,,https://ecologie.en-pratique.fr/sitemap_index.xml,robots.txt,ok,ok,True,90,pass-1,http://ecologie.en-pratique.fr/robots.txt; https://ecologie.en-pratique.fr/sitemap_index.xml
5,8000,12501,eref-16339,http://www.en-tribu.info,en-tribu.info,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-1,http://www.en-tribu.info/robots.txt; http://en-tribu.info/robots.txt; https://www.en-tribu.info/robots.txt; https://en-tribu.info/robots.txt; http://www.en-tribu.info/sitemap.xml; http://www.en-tribu.info/sitemap.xml.gz; http://www.en-tribu.info/sitemap_index.xml; http://www.en-tribu.info/sitemap-index.xml; http://www.en-tribu.info/sitemapindex.xml; http://www.en-tribu.info/wp-sitemap.xml; http://www.en-tribu.info/sitemaps.xml; http://www.en-tribu.info/sitemap.php; http://www.en-tribu.info/sitemap/sitemap.xml; http://www.en-tribu.info/sitemap/index.xml; http://www.en-tribu.info/index.php/sitemap.xml; http://www.en-tribu.info/index.php/sitemap.xml.gz; http://www.en-tribu.info/index.php/sitemap_index.xml; http://www.en-tribu.info/post-sitemap.xml; http://www.en-tribu.info/page-sitemap.xml; http://www.en-tribu.info/article-sitemap.xml; http://www.en-tribu.info/news-sitemap.xml; http://www.en-tribu.info/product-sitemap.xml; http://www.en-tribu.info/category-sitemap.xml; http://en-tribu.info/sitemap.xml; http://en-tribu.info/sitemap.xml.gz; http://en-tribu.info/sitemap_index.xml; http://en-tribu.info/sitemap-index.xml; http://en-tribu.info/sitemapindex.xml; http://en-tribu.info/wp-sitemap.xml; http://en-tribu.info/sitemaps.xml
5,8000,12502,eref-149022,https://en20lignes.com,en20lignes.com,,https://en20lignes.com/sitemap_index.xml,common_path,ok,ok,True,226,pass-1,http://www.en20lignes.com/robots.txt; http://en20lignes.com/robots.txt; https://www.en20lignes.com/robots.txt; https://en20lignes.com/robots.txt; http://www.en20lignes.com/sitemap.xml
5,8000,12503,eref-163904,https://enablon.fr,enablon.fr,,https://enablon.fr/sitemap_index.xml,robots.txt,ok,ok,True,643,pass-1,http://www.enablon.fr/robots.txt; https://enablon.fr/sitemap_index.xml
5,8000,12504,eref-109662,https://www.enactes.fr/,enactes.fr,,https://www.enactes.fr/sitemaps.xml,robots.txt,ok,ok,True,30,pass-1,http://enactes.fr/robots.txt; https://www.enactes.fr/sitemaps.xml
5,8000,12505,eref-193144,https://www.enalsa.fr/,enalsa.fr,,https://www.enalsa.fr/sitemap_index.xml,robots.txt,ok,ok,True,6,pass-1,http://www.enalsa.fr/robots.txt; https://www.enalsa.fr/sitemap_index.xml
5,8000,12506,eref-148650,https://enbetuse.xyz,enbetuse.xyz,,https://enbetuse.xyz/wp-sitemap.xml,common_path,ok,ok,True,1538,pass-1,http://www.enbetuse.xyz/robots.txt; http://enbetuse.xyz/robots.txt; https://www.enbetuse.xyz/robots.txt; https://enbetuse.xyz/robots.txt; http://www.enbetuse.xyz/sitemap.xml
5,8000,12507,eref-277345,https://www.enbref.info/,enbref.info,,https://www.enbref.info/wp-sitemap.xml,robots.txt,ok,ok,True,4359,pass-1,http://enbref.info/robots.txt; https://www.enbref.info/wp-sitemap.xml
5,8000,12508,eref-95925,https://encause.fr,encause.fr,,https://encause.fr/sitemap-news.xml,robots.txt,ok,ok,True,1,pass-1,http://www.encause.fr/robots.txt; https://encause.fr/sitemap-news.xml
5,8000,12509,eref-51177,https://www.encd.fr,encd.fr,,https://encd.fr/sitemap.xml,common_path,ok,ok,True,784,pass-1,http://encd.fr/robots.txt; http://www.encd.fr/robots.txt; https://encd.fr/robots.txt; https://www.encd.fr/robots.txt; http://encd.fr/sitemap.xml
5,8000,12510,eref-141039,https://www.enceinte-bluetooth-20g.fr,enceinte-bluetooth-20g.fr,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-1,http://enceinte-bluetooth-20g.fr/robots.txt; http://www.enceinte-bluetooth-20g.fr/robots.txt; https://enceinte-bluetooth-20g.fr/robots.txt; https://www.enceinte-bluetooth-20g.fr/robots.txt; http://enceinte-bluetooth-20g.fr/sitemap.xml; http://enceinte-bluetooth-20g.fr/sitemap.xml.gz; http://enceinte-bluetooth-20g.fr/sitemap_index.xml; http://enceinte-bluetooth-20g.fr/sitemap-index.xml; http://enceinte-bluetooth-20g.fr/sitemapindex.xml; http://enceinte-bluetooth-20g.fr/wp-sitemap.xml; http://enceinte-bluetooth-20g.fr/sitemaps.xml; http://enceinte-bluetooth-20g.fr/sitemap.php; http://enceinte-bluetooth-20g.fr/sitemap/sitemap.xml; http://enceinte-bluetooth-20g.fr/sitemap/index.xml; http://enceinte-bluetooth-20g.fr/index.php/sitemap.xml; http://enceinte-bluetooth-20g.fr/index.php/sitemap.xml.gz; http://enceinte-bluetooth-20g.fr/index.php/sitemap_index.xml; http://enceinte-bluetooth-20g.fr/post-sitemap.xml; http://enceinte-bluetooth-20g.fr/page-sitemap.xml; http://enceinte-bluetooth-20g.fr/article-sitemap.xml; http://enceinte-bluetooth-20g.fr/news-sitemap.xml; http://enceinte-bluetooth-20g.fr/product-sitemap.xml; http://enceinte-bluetooth-20g.fr/category-sitemap.xml; http://www.enceinte-bluetooth-20g.fr/sitemap.xml; http://www.enceinte-bluetooth-20g.fr/sitemap.xml.gz; http://www.enceinte-bluetooth-20g.fr/sitemap_index.xml; http://www.enceinte-bluetooth-20g.fr/sitemap-index.xml; http://www.enceinte-bluetooth-20g.fr/sitemapindex.xml; http://www.enceinte-bluetooth-20g.fr/wp-sitemap.xml; http://www.enceinte-bluetooth-20g.fr/sitemaps.xml
5,8000,12511,eref-180518,https://www.enceinte-wifi.com,enceinte-wifi.com,,https://www.enceinte-wifi.com/sitemaps.xml,common_path,ok,ok,True,62,pass-1,http://enceinte-wifi.com/robots.txt; http://www.enceinte-wifi.com/robots.txt; https://enceinte-wifi.com/robots.txt; https://www.enceinte-wifi.com/robots.txt; http://enceinte-wifi.com/sitemap.xml
5,8000,12512,eref-259222,https://www.enceintebluetooth.pro/,enceintebluetooth.pro,,https://www.enceintebluetooth.pro/sitemap_index.xml,robots.txt,ok,ok,True,301,pass-1,http://www.enceintebluetooth.pro/robots.txt; https://www.enceintebluetooth.pro/sitemap_index.xml
5,8000,12513,eref-100840,https://www.encensoir-shop.com/,encensoir-shop.com,,https://www.encensoir-shop.com/sitemap_index.xml,robots.txt,ok,ok,True,141,pass-1,http://encensoir-shop.com/robots.txt; https://www.encensoir-shop.com/sitemap_index.xml
5,8000,12514,eref-195281,https://www.encharge.fr,encharge.fr,,https://www.encharge.fr/sitemap_index.xml,robots.txt,ok,ok,True,291,pass-1,http://www.encharge.fr/robots.txt; https://www.encharge.fr/sitemap_index.xml
5,8000,12515,eref-41610,https://www.encheres-voitures.fr,encheres-voitures.fr,,http://encheres-voitures.fr/sitemap_index.xml,common_path,ok,ok,True,659,pass-1,http://encheres-voitures.fr/robots.txt; http://www.encheres-voitures.fr/robots.txt; https://encheres-voitures.fr/robots.txt; https://www.encheres-voitures.fr/robots.txt; http://encheres-voitures.fr/sitemap.xml; http://encheres-voitures.fr/sitemap.xml.gz; http://encheres-voitures.fr/sitemap_index.xml
